time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2023-03-06T19:43:42Z,161,0,0,0,0,0,181301788,1467,178155899,0,0,0,0,0,0,21221,0,0,0,0,0,0,0,8786,108,0,-77,1,6,8139,0,0,0,0,0, ,0,0,0,0,0,0,21216,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,56,609104112,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,21021,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:44:42Z,161,0,0,0,0,0,181305484,1467,178159595,0,0,0,0,0,0,20920,0,0,0,0,0,0,0,8789,108,0,-78,1,6,7463,0,0,0,0,0, ,0,0,0,0,0,0,20915,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,38,577519048,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,20678,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:45:42Z,161,0,0,0,0,0,181300268,1467,178154379,0,0,0,0,0,0,17671,0,0,0,0,0,0,0,8790,108,0,-79,1,6,5963,0,0,0,0,0, ,0,0,0,0,0,0,17666,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,650120944,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,17384,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:46:42Z,161,0,0,0,0,0,181311692,1467,178165803,0,0,0,0,0,0,20977,0,0,0,0,0,0,0,8792,108,0,-80,1,6,8299,0,0,0,0,0, ,0,0,0,0,0,0,20973,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,42,616763992,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,20769,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:47:42Z,161,0,0,0,0,0,181281060,1467,178135171,0,0,0,0,0,0,19005,0,0,0,0,0,0,0,8790,108,0,-82,1,6,8097,0,0,0,0,0, ,0,0,0,0,0,0,18997,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,717218256,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,18773,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:48:42Z,161,0,0,0,0,0,181279700,1467,178133811,0,0,0,0,0,0,19410,0,0,0,0,0,0,0,8791,108,0,-83,1,6,8961,0,0,0,0,0, ,0,0,0,0,0,0,19405,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,638272800,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,19157,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:49:42Z,161,0,0,0,0,0,181279372,1467,178133483,0,0,0,0,0,0,18688,0,0,0,0,0,0,0,8793,108,0,-84,1,6,8106,0,0,0,0,0, ,0,0,0,0,0,0,18683,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,33,554119688,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,18453,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:50:42Z,161,0,0,0,0,0,181233348,1467,178087459,0,0,0,0,0,0,16414,0,0,0,0,0,0,0,8792,108,0,-86,1,6,7248,0,0,0,0,0, ,0,0,0,0,0,0,16407,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,547597168,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,16202,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:51:42Z,161,0,0,0,0,0,181220908,1467,178075019,0,0,0,0,0,0,18266,0,0,0,0,0,0,0,8792,108,0,-88,1,6,7713,0,0,0,0,0, ,0,0,0,0,0,0,18259,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,57,625741928,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,18012,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:52:42Z,161,0,0,0,0,0,181260316,1467,178114427,0,0,0,0,0,0,20785,0,0,0,0,0,0,0,8794,108,0,-88,1,6,6851,0,0,0,0,0, ,0,0,0,0,0,0,20783,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,59,560736896,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,20496,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:53:42Z,161,0,0,0,0,0,181285364,1467,178139475,0,0,0,0,0,0,16479,0,0,0,0,0,0,0,8795,108,0,-89,1,6,7654,0,0,0,0,0, ,0,0,0,0,0,0,16475,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,699495848,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,16223,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:54:42Z,161,0,0,0,0,0,181256364,1467,178110475,0,0,0,0,0,0,15819,0,0,0,0,0,0,0,8794,108,0,-91,1,6,8931,0,0,0,0,0, ,0,0,0,0,0,0,15810,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,567529600,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,15536,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:55:42Z,161,0,0,0,0,0,181309540,1467,178163651,0,0,0,0,0,0,17837,0,0,0,0,0,0,0,8798,108,0,-92,1,6,8136,0,0,0,0,0, ,0,0,0,0,0,0,17833,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,583911192,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,17466,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:56:42Z,161,0,0,0,0,0,181321116,1467,178175227,0,0,0,0,0,0,18701,0,0,0,0,0,0,0,8799,108,0,-93,1,6,7312,0,0,0,0,0, ,0,0,0,0,0,0,18696,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,42,556584696,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,18415,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:57:42Z,161,0,0,0,0,0,181330964,1467,178185075,0,0,0,0,0,0,18257,0,0,0,0,0,0,0,8799,108,0,-94,1,6,6974,0,0,0,0,0, ,0,0,0,0,0,0,18253,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,47,687834856,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,17991,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:58:42Z,161,0,0,0,0,0,181308612,1467,178162723,0,0,0,0,0,0,19706,0,0,0,0,0,0,0,8798,108,0,-96,1,6,8452,0,0,0,0,0, ,0,0,0,0,0,0,19698,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,75,693382752,17,0,0,0,0,0,0,0,0,0,0,0,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,19479,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T19:59:42Z,161,0,0,0,0,0,181314996,1467,178169107,0,0,0,0,0,0,22693,0,0,0,0,0,0,0,8799,108,0,-97,1,6,7489,0,0,0,0,0, ,0,0,0,0,0,0,22688,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,662482400,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,22509,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T20:00:42Z,161,0,0,0,0,0,181367780,1467,178221891,0,0,0,0,0,0,23741,0,0,0,0,0,0,0,8802,108,0,-99,1,6,8519,0,0,0,0,0, ,0,0,0,0,0,0,23734,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,38,633374976,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,23142,0,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T20:01:42Z,161,0,0,0,0,0,181352756,1467,178206867,0,0,0,0,0,0,21761,0,0,0,0,0,0,0,8803,108,0,-100,1,6,6468,0,0,0,0,0, ,0,0,0,0,0,0,21757,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,55,633086624,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,21691,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T20:02:42Z,161,0,0,0,0,0,181314060,1467,178168171,0,0,0,0,0,0,21640,0,0,0,0,0,0,0,8803,108,0,-101,1,6,6688,0,0,0,0,0, ,0,0,0,0,0,0,21635,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,46,640376336,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,21577,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T20:03:42Z,161,0,0,0,0,0,181339652,1467,178193763,0,0,0,0,0,0,24495,0,0,0,0,0,0,0,8806,108,0,-102,1,6,7405,0,0,0,0,0, ,0,0,0,0,0,0,24490,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,36,602586232,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,24059,0,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T20:04:43Z,161,0,0,0,0,0,181353900,1467,178208011,0,0,0,0,0,0,24745,0,0,0,0,0,0,0,8807,108,0,-103,1,6,7388,0,0,0,0,0, ,0,0,0,0,0,0,24741,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,37,605953216,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,24479,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T20:05:43Z,161,0,0,0,0,0,181385540,1467,178239651,0,0,0,0,0,0,24786,0,0,0,0,0,0,0,8811,108,0,-104,1,6,7753,0,0,0,0,0, ,0,0,0,0,0,0,24779,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,62,603260928,4,0,0,0,0,0,0,0,0,0,0,2,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,24435,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T20:06:43Z,161,0,0,0,0,0,181393556,1467,178247667,0,0,0,0,0,0,24832,0,0,0,0,0,0,0,8811,108,0,-106,1,6,7789,0,0,0,0,0, ,0,0,0,0,0,0,24826,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,40,657735088,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,24556,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T20:07:43Z,161,0,0,0,0,0,181377956,1467,178232067,0,0,0,0,0,0,23808,0,0,0,0,0,0,0,8811,109,0,-107,1,6,7064,0,0,0,0,0, ,0,0,0,0,0,0,23804,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,60,698931672,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,23711,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T20:08:43Z,161,0,0,0,0,0,181426948,1467,178281059,0,0,0,0,0,0,25020,0,0,0,0,0,0,0,8812,109,0,-108,1,6,7590,0,0,0,0,0, ,0,0,0,0,0,0,25013,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,64,612230216,6,0,0,0,0,0,0,0,0,0,0,2,0,1,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,24481,0,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T20:09:43Z,161,0,0,0,0,0,181411636,1467,178265747,0,0,0,0,0,0,23581,0,0,0,0,0,0,0,8811,109,0,-109,1,6,6979,0,0,0,0,0, ,0,0,0,0,0,0,23579,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,68,648696880,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,23538,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T20:10:43Z,161,0,0,0,0,0,181413244,1467,178267355,0,0,0,0,0,0,24203,0,0,0,0,0,0,0,8812,109,0,-111,1,6,7367,0,0,0,0,0, ,0,0,0,0,0,0,24196,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,48,586767152,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,23802,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T20:11:43Z,161,0,0,0,0,0,181405428,1467,178259539,0,0,0,0,0,0,23505,0,0,0,0,0,0,0,8812,109,0,-111,1,6,6935,0,0,0,0,0, ,0,0,0,0,0,0,23504,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,66,658241936,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,23470,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06T20:12:43Z,161,0,0,0,0,0,181327068,1467,178181179,0,0,0,0,0,0,23381,0,0,0,0,0,0,0,8811,109,0,-113,1,6,7458,0,0,0,0,0, ,0,0,0,0,0,0,23372,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678127021632,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,52,600906512,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,23280,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
