"URL","Status"
"https://www.usatoday.com/staff/5551640001/safid-deen/","200"
"https://www.usatoday.com/staff/2648427001/ken-alltucker/","200"
"https://www.usatoday.com/staff/5072519001/alicia-delgallo/","200"
"https://www.usatoday.com/staff/2648378001/amy-pyle/","200"
"https://www.usatoday.com/staff/2646522001/rachel-murphy/","200"
"https://www.usatoday.com/staff/2647128001/jodie-lau/","200"
"https://www.usatoday.com/staff/2647492001/jack-gruber/","200"
"https://www.usatoday.com/staff/2647868001/erick-smith/","200"
"https://www.usatoday.com/staff/2646475001/stephen-j-beard/","200"
"https://www.usatoday.com/staff/6421230002/justin-schultz/","200"
"https://www.usatoday.com/staff/9193288002/madison-tenenbaum/","200"
"https://www.usatoday.com/staff/2646336001/sarah-scanlan/","200"
"https://www.usatoday.com/staff/11307982002/carissa-quiambao/","200"
"https://www.usatoday.com/staff/9804656002/holly-rosenkrantz/","200"
"https://www.usatoday.com/staff/9225973002/james-brown/","200"
"https://www.usatoday.com/staff/8856149002/morgan-absher/","200"
"https://www.usatoday.com/staff/2648435001/andrea-kramar/","200"
"https://www.usatoday.com/staff/3932190001/marc-ramirez/","200"
"https://www.usatoday.com/staff/2647342001/jeanine-santucci/","200"
"https://www.usatoday.com/staff/2646140001/tom-vanden-brook/","200"
"https://www.usatoday.com/staff/2647373001/joe-rayos/","200"
"https://www.usatoday.com/staff/4689564002/emily-le-coz/","200"
"https://www.usatoday.com/staff/7129909001/amber-bouman/","200"
"https://www.usatoday.com/staff/2647665001/jj-hensley/","200"
"https://www.usatoday.com/staff/8256568002/cody-godwin/","200"
"https://www.usatoday.com/staff/2647771001/elizabeth-weise/","200"
"https://www.usatoday.com/staff/5545789001/tracy-martinez/","200"
"https://www.usatoday.com/staff/8182884002/monique-o-madan/","200"
"https://www.usatoday.com/staff/5467207001/terry-baddoo/","200"
"https://www.usatoday.com/staff/10437939002/nicole-fallert/","200"
"https://www.usatoday.com/staff/10485272002/isabella-fertel/","200"
"https://www.usatoday.com/staff/8850773002/monica-petrucci/","200"
